volume_id,stack_change,point_x,point_y,point_z,agglo_id,segment_id
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117000763
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015651
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015704
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015780
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015824
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015875
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117015918
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117031382
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117031392
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117785719
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117785945
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117785946
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117786184
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117801758
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117818198
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117818463
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,117834902
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118539713
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118556435
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118556450
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118556522
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118570687
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118570883
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118651335
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118651555
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118651653
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118651690
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,118651922
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120235936
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120235944
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120235946
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236431
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236432
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236448
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236474
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236492
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236516
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236538
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236546
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120236575
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252346
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252356
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252400
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252418
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252419
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252433
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252470
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252490
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252491
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252497
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252507
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252563
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252564
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252576
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252588
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252590
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252600
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252606
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252658
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252667
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252752
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252771
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252788
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252822
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252892
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252904
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,120252929
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121069614
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121069740
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121069746
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121084989
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085061
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085098
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085127
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085145
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085463
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085536
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085541
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085543
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085548
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085793
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085831
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085832
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085880
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085956
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121085957
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121086132
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121086456
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121101814
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121102063
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121102116
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121102196
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121102215
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,121102257
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,163619673
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,164389588
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,164389590
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,164436918
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165238354
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165238364
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165253840
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165253882
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165253909
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254088
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254089
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254424
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254441
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254538
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254566
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254780
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254831
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254864
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254874
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254889
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165254905
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165255238
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165255258
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165269887
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165269921
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165269986
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165285703
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,165285759
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166071799
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166071828
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166087954
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166088027
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166088048
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166088101
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166088326
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166103151
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,166920782
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212723243
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212723420
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738840
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738844
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738853
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738858
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738859
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738863
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738869
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738875
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738883
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738889
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738890
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738903
280984173682:montano_rm2_ngff:raw_230701_seg_240316fb,240705d_rsg9_spl,11483,12210,2088,23602233,212738906
